post_id,user_id,post_time,post_hour,post_type,paid_boost,hashtags_count,followers_at_post,views,likes,clicks,comments,shares,watch_time_total_sec,like_rate,click_through_rate,comment_rate,session_time_normal,clicks_binomial
927,456,2025-07-04 19:56:22.951695,19,image,0,2,5768,12751,673,214,53,55,4391,0.0527801741039918,0.0167829974119676,0.0041565367422162,27.205390763642058,4
928,3,2025-08-27 04:54:06.951695,4,text,0,1,10409,8238,55,29,0,6,5978,0.0066763777615926,0.0035202719106579,0.0,31.886059375322603,2
929,151,2025-09-08 16:13:52.951695,16,video,0,6,4193,4330,158,73,0,18,143287,0.0364896073903002,0.0168591224018475,0.0,37.827620146171704,1
930,93,2025-06-28 15:34:55.951695,15,video,1,1,3218,13975,647,129,50,49,287016,0.0462969588550983,0.0092307692307692,0.0035778175313059,29.67124869463506,1
931,289,2025-06-13 21:58:54.951695,21,text,0,5,3669,8151,321,93,0,9,1665,0.0393816709606183,0.0114096429885903,0.0,27.22400236653401,4
932,318,2025-07-31 09:40:53.951695,9,text,0,2,2446,10896,181,142,0,16,1294,0.0166116005873715,0.0130323054331864,0.0,39.40578534720295,5
933,449,2025-09-09 12:51:33.951695,12,image,0,2,14981,12430,561,126,26,30,1554,0.0451327433628318,0.0101367658889782,0.0020917135961383,22.75993049791878,3
934,190,2025-08-25 17:54:57.951695,17,text,0,1,25614,18170,248,81,0,9,4712,0.0136488717666483,0.0044578976334617,0.0,19.00597021689959,1
935,118,2025-08-31 21:05:21.951695,21,text,0,2,5023,6888,54,22,0,4,2988,0.0078397212543554,0.0031939605110336,0.0,32.200072250266665,3
936,463,2025-07-26 23:50:50.951695,23,image,0,3,1002,542,7,0,0,4,57,0.0129151291512915,0.0,0.0,27.489728878236946,2
937,337,2025-07-06 20:18:47.951695,20,link,0,2,2512,896,17,28,0,1,285,0.0189732142857142,0.03125,0.0,24.893835914346433,2
938,383,2025-08-11 11:11:35.951695,11,text,0,1,990,1450,28,11,0,1,466,0.0193103448275862,0.0075862068965517,0.0,33.541782236496765,3
939,223,2025-07-03 04:14:35.951695,4,image,0,3,5863,11055,294,187,0,36,2524,0.0265943012211668,0.0169154228855721,0.0,31.219003568855996,4
940,224,2025-09-03 19:12:31.951695,19,image,0,1,1661,2628,107,44,3,7,163,0.0407153729071537,0.0167427701674277,0.0011415525114155,27.179606846316357,1
941,195,2025-07-02 06:56:00.951695,6,video,1,1,1624,6965,596,51,17,22,42398,0.0855707106963388,0.0073223259152907,0.0024407753050969,23.59847800664553,1
942,375,2025-07-13 14:30:29.951695,14,video,0,1,8553,1824,103,18,0,12,23395,0.056469298245614,0.0098684210526315,0.0,34.36228664140072,7
943,106,2025-08-08 10:31:08.951695,10,text,0,3,4002,3321,35,18,5,2,716,0.0105389942788316,0.005420054200542,0.0015055706112616,33.251005889793305,2
944,488,2025-08-06 01:23:40.951695,1,text,0,4,7557,6542,96,41,0,10,4617,0.0146744114949556,0.0062671965759706,0.0,29.504120681103085,1
945,88,2025-08-19 18:06:58.951695,18,video,0,1,4976,6209,621,108,36,64,151510,0.1000161056530842,0.0173941053309711,0.0057980351103237,39.23318498023833,2
946,231,2025-07-31 03:30:37.951695,3,image,0,0,1137,284,9,3,1,0,120,0.0316901408450704,0.0105633802816901,0.0035211267605633,24.649576168369236,1
947,158,2025-09-26 23:45:11.951695,23,video,0,0,13131,5243,226,60,24,11,94156,0.0431050925042914,0.0114438298683959,0.0045775319473583,22.372374145376305,3
948,322,2025-09-17 10:40:48.951695,10,video,1,4,4061,16015,1547,313,73,50,148991,0.0965969403684046,0.0195441773337496,0.0045582266625039,26.540459650593778,4
949,341,2025-09-22 03:31:00.951695,3,link,1,0,497,2643,98,122,7,4,943,0.037079076806659,0.0461596670450246,0.0026485054861899,29.77206991822251,2
950,460,2025-08-23 04:40:39.951695,4,image,0,1,4789,5803,210,41,6,8,1492,0.0361881785283474,0.0070653110460106,0.0010339479579527,31.21669724661346,3
951,395,2025-08-23 20:29:34.951695,20,video,0,4,9916,28080,1191,168,0,73,167492,0.0424145299145299,0.0059829059829059,0.0,28.79381971071835,4
952,125,2025-08-20 18:09:43.951695,18,image,0,4,11328,7310,185,80,0,12,64,0.0253077975376197,0.0109439124487004,0.0,31.760276982571483,3
953,104,2025-07-30 20:08:10.951695,20,image,0,0,10275,13514,431,141,0,31,3440,0.0318928518573331,0.0104336243895219,0.0,23.742302879047777,5
954,444,2025-07-17 07:20:07.951695,7,text,0,1,18410,30487,381,234,72,20,7758,0.0124971299242299,0.0076754026306294,0.0023616623478859,37.2188230203663,5
955,244,2025-08-18 16:38:17.951695,16,link,0,3,1133,773,29,20,0,0,164,0.03751617076326,0.0258732212160414,0.0,29.589244108037157,0
956,49,2025-06-11 17:12:06.951695,17,image,1,0,9690,22658,458,112,0,49,37869,0.0202136110865919,0.0049430664665901,0.0,35.58647915794064,4
957,413,2025-06-09 13:08:40.951695,13,image,0,5,2494,889,19,12,1,4,159,0.0213723284589426,0.0134983127109111,0.0011248593925759,31.71362673188852,3
958,325,2025-09-18 20:23:54.951695,20,image,0,1,30352,30908,1307,215,90,46,12583,0.0422867865924679,0.0069561278633363,0.0029118674776756,32.28376609576892,6
959,13,2025-06-14 05:22:16.951695,5,image,1,2,5250,12869,352,105,0,16,4798,0.0273525526458932,0.0081591421244851,0.0,32.848836401161016,3
960,392,2025-08-10 15:04:48.951695,15,video,0,4,5189,13967,562,611,0,32,210445,0.0402377031574425,0.0437459726498174,0.0,32.23854280008658,6
961,304,2025-08-21 10:50:05.951695,10,video,0,1,3538,1204,36,18,2,1,15115,0.0299003322259136,0.0149501661129568,0.0016611295681063,33.21361379933772,4
962,308,2025-07-02 10:24:11.951695,10,text,1,2,18034,11061,170,93,25,8,1589,0.0153693156134165,0.0084079197179278,0.0022601934725612,36.64576265066216,2
963,433,2025-09-24 03:22:29.951695,3,image,0,0,4310,8756,360,87,36,26,5367,0.0411146642302421,0.0099360438556418,0.0041114664230242,30.98260584850735,3
964,248,2025-07-01 11:08:44.951695,11,image,0,4,30850,42890,1008,287,0,92,2825,0.0235019818139426,0.006691536488692,0.0,33.54501878794256,7
965,231,2025-09-22 19:04:23.951695,19,video,0,2,1137,735,37,10,2,4,11933,0.0503401360544217,0.0136054421768707,0.0027210884353741,29.551321528563868,5
966,309,2025-09-08 05:04:55.951695,5,text,0,3,8801,801,12,18,0,1,467,0.0149812734082397,0.0224719101123595,0.0,37.200586077247365,1
967,99,2025-07-07 13:00:34.951695,13,video,1,4,7330,5565,232,60,17,7,58518,0.0416891284815813,0.0107816711590296,0.0030548068283917,26.61803848970365,4
968,76,2025-06-26 17:48:47.951695,17,image,0,2,9803,2569,78,23,11,7,2692,0.0303620085636434,0.0089528999610743,0.0042818217205138,39.004702164554075,2
969,422,2025-07-16 14:25:12.951695,14,text,0,1,2127,730,6,2,0,0,544,0.0082191780821917,0.0027397260273972,0.0,29.799210246778284,0
970,108,2025-07-26 09:46:03.951695,9,image,0,2,3501,8052,276,26,0,13,2102,0.0342771982116244,0.0032290114257327,0.0,22.84612448940976,3
971,253,2025-07-08 03:31:47.951695,3,link,0,4,27686,16873,534,404,0,43,10167,0.0316481953416701,0.0239435784981923,0.0,30.640522074553946,2
972,135,2025-10-06 12:28:39.951695,12,video,0,1,1129,697,60,9,3,6,6559,0.0860832137733142,0.0129124820659971,0.0043041606886657,26.594741712625595,4
973,116,2025-07-06 05:04:07.951695,5,text,0,1,2894,18285,209,120,18,7,3434,0.0114301339896089,0.0065627563576702,0.0009844134536505,34.20321774494362,2
974,299,2025-09-16 07:53:53.951695,7,link,0,2,848,515,18,10,0,1,88,0.0349514563106796,0.0194174757281553,0.0,26.736880103488044,4
975,402,2025-06-27 17:55:44.951695,17,image,0,2,5983,4491,104,58,16,3,3114,0.0231574259630371,0.0129147183255399,0.0035626809173903,27.769082833926102,0
976,221,2025-10-04 06:46:28.951695,6,image,0,1,3929,2506,89,8,0,1,915,0.0355147645650439,0.0031923383878691,0.0,20.552296345272346,2
977,70,2025-07-05 17:10:39.951695,17,image,0,1,4059,6315,465,25,11,13,2053,0.0736342042755344,0.0039588281868566,0.0017418844022169,27.738468403754617,2
978,123,2025-07-29 06:07:58.951695,6,text,0,2,6124,7874,114,47,6,5,1437,0.0144780289560579,0.0059690119380238,0.000762001524003,17.880603366855215,2
979,83,2025-08-14 16:20:04.951695,16,link,0,2,3418,1780,57,29,0,0,275,0.0320224719101123,0.0162921348314606,0.0,22.080485882571384,1
980,442,2025-06-23 02:05:34.951695,2,text,0,3,6827,7159,144,39,8,3,596,0.0201145411370303,0.0054476882246123,0.0011174745076127,33.80207328072149,2
981,160,2025-09-14 16:06:42.951695,16,link,0,4,1502,911,52,48,0,1,333,0.0570801317233809,0.0526893523600439,0.0,33.92900079325416,3
982,187,2025-07-11 14:45:51.951695,14,image,0,2,5903,3285,50,19,0,6,86,0.015220700152207,0.0057838660578386,0.0,32.12728780892483,2
983,36,2025-08-13 13:34:02.951695,13,image,0,2,15198,53886,1611,243,65,64,144,0.0298964480570092,0.0045095200979846,0.0012062502319711,25.165119284353935,3
984,224,2025-08-13 14:36:55.951695,14,video,0,0,1661,3656,225,71,17,10,37289,0.061542669584245,0.0194201312910284,0.0046498905908096,29.7614432192901,2
985,457,2025-08-19 23:16:30.951695,23,text,1,4,14418,55391,981,411,0,34,23275,0.0177104583777147,0.0074199779747612,0.0,29.981987304547157,5
986,205,2025-06-15 07:28:10.951695,7,text,0,3,632,1708,50,23,3,2,289,0.0292740046838407,0.0134660421545667,0.0017564402810304,24.208176554037287,5
987,326,2025-06-28 21:17:31.951695,21,image,0,2,10206,6180,164,33,0,2,12612,0.0265372168284789,0.0053398058252427,0.0,37.51699150883575,3
988,91,2025-06-27 23:54:13.951695,23,video,0,2,9560,2931,75,20,4,9,45345,0.0255885363357216,0.0068236096895257,0.0013647219379051,34.386811452878355,2
989,72,2025-07-14 21:34:39.951695,21,image,0,1,1582,5513,113,98,0,28,1003,0.0204970070741882,0.0177761654271721,0.0,28.89517913085168,1
990,366,2025-06-26 01:01:21.951695,1,text,0,2,21621,12551,412,223,0,11,1240,0.0328260696358855,0.0177675085650545,0.0,30.134429194972654,6
991,33,2025-09-27 06:48:12.951695,6,link,0,2,2944,511,4,6,0,1,86,0.0078277886497064,0.0117416829745596,0.0,31.04191403973776,1
992,225,2025-08-09 04:58:43.951695,4,video,0,4,5380,1549,37,22,5,2,61009,0.0238863783085861,0.0142027114267269,0.0032278889606197,19.791325657878545,2
993,159,2025-08-22 11:33:59.951695,11,video,0,6,2983,6159,238,84,18,25,211617,0.0386426367916869,0.0136385776911836,0.0029225523623964,28.764113087397014,2
994,9,2025-07-21 13:14:09.951695,13,image,0,4,4832,1445,34,15,0,1,1537,0.0235294117647058,0.0103806228373702,0.0,26.590078760011007,2
995,266,2025-07-11 19:15:31.951695,19,video,0,2,13530,39214,984,267,0,85,291732,0.0250930790023971,0.0068087927780894,0.0,24.991899950525422,2
996,483,2025-08-08 00:49:12.951695,0,link,0,1,5385,6035,203,274,0,11,2252,0.0336371168185584,0.0454018227009113,0.0,28.594498535570224,4
997,35,2025-07-13 23:19:12.951695,23,image,1,3,9099,26036,606,260,0,38,2055,0.0232754647411276,0.0099861729912428,0.0,38.988432634247616,1
998,408,2025-07-19 21:22:12.951695,21,image,0,0,11265,12779,456,458,0,48,2697,0.0356835433132483,0.035840050082166,0.0,33.20421430633505,3
999,270,2025-08-01 23:35:33.951695,23,video,0,4,4915,8091,288,40,20,18,140222,0.0355951056729699,0.0049437646768013,0.0024718823384006,27.144105051086015,1
1000,362,2025-08-08 08:10:58.951695,8,image,0,1,7211,9135,263,29,0,11,2285,0.0287903667214012,0.0031746031746031,0.0,32.86291390678079,1
1001,49,2025-10-04 18:29:39.951695,18,link,1,2,9690,31365,596,1713,0,43,1182,0.0190020723736649,0.0546150167384026,0.0,36.99677718293001,5
1002,435,2025-07-05 10:50:20.951695,10,image,0,3,12435,1908,59,7,3,3,103,0.030922431865828,0.0036687631027253,0.0015723270440251,34.62316841456384,2
1003,6,2025-08-06 05:02:28.951695,5,video,0,1,1336,1721,77,14,0,8,31795,0.0447414294015107,0.0081348053457292,0.0,30.29815184960087,4
1004,454,2025-06-26 14:15:49.951695,14,video,0,4,39221,6361,326,100,12,13,28414,0.0512498034900172,0.0157207986165697,0.0018864958339883,26.76531611147213,3
1005,329,2025-07-20 15:40:04.951695,15,link,0,3,1522,2408,80,29,3,0,283,0.0332225913621262,0.0120431893687707,0.0012458471760797,33.49111656806795,1
1006,169,2025-09-02 17:31:29.951695,17,link,0,2,4202,4632,64,114,9,2,2232,0.0138169257340241,0.0246113989637305,0.0019430051813471,31.967426927108747,6
1007,4,2025-06-29 14:07:15.951695,14,video,0,2,12588,21716,888,283,0,43,497634,0.0408915085651132,0.0130318659053232,0.0,34.47596610013866,2
1008,306,2025-08-17 09:57:42.951695,9,image,0,3,1714,541,13,7,0,1,171,0.0240295748613678,0.0129390018484288,0.0,33.175859008409844,5
1009,44,2025-07-28 15:46:08.951695,15,video,0,0,6199,1623,89,35,6,3,4053,0.0548367221195317,0.0215650030807147,0.0036968576709796,35.247763576596675,2
1010,305,2025-06-14 20:13:08.951695,20,image,0,2,4622,2099,60,34,0,6,840,0.028585040495474,0.0161981896141019,0.0,27.32382394219716,5
1011,387,2025-09-28 14:55:36.951695,14,video,0,1,7628,11574,435,107,60,27,138497,0.0375842405391394,0.0092448591670986,0.0051840331778123,36.58697032817163,0
1012,134,2025-07-28 06:50:49.951695,6,text,1,5,3935,6891,115,65,0,5,942,0.0166884341895225,0.0094325932375562,0.0,30.987998023461998,3
1013,120,2025-09-10 17:22:42.951695,17,link,0,1,3868,11335,233,258,13,3,4744,0.0205558006175562,0.0227613586237318,0.0011468901632112,40.37630436312633,4
1014,111,2025-07-28 14:39:10.951695,14,video,0,3,7588,5332,207,56,0,9,100663,0.0388222055513878,0.0105026256564141,0.0,26.55406090955216,5
1015,113,2025-09-29 03:16:03.951695,3,image,0,0,2713,1369,26,6,0,1,90,0.0189919649379108,0.0043827611395178,0.0,38.67981901582625,5
1016,57,2025-07-13 12:13:28.951695,12,video,0,2,3732,2237,64,15,8,8,87029,0.0286097451944568,0.0067054090299508,0.0035762181493071,30.989553917313238,4
1017,125,2025-07-28 02:53:39.951695,2,video,0,3,11328,3225,126,53,0,12,106391,0.0390697674418604,0.0164341085271317,0.0,26.74290998192776,5
1018,330,2025-09-07 17:11:56.951695,17,video,0,3,2926,840,40,4,5,0,14564,0.0476190476190476,0.0047619047619047,0.0059523809523809,27.58057082972839,2
1019,152,2025-07-19 21:25:54.951695,21,video,0,2,1744,3931,132,39,10,2,71636,0.0335792419231747,0.0099211396591198,0.0025438819638768,28.3982634590284,2
1020,391,2025-07-22 09:01:06.951695,9,link,0,3,487,1040,8,15,1,2,334,0.0076923076923076,0.0144230769230769,0.0009615384615384,32.12082973200958,2
1021,410,2025-10-06 00:45:38.951695,0,video,0,3,1344,1452,87,13,0,2,13653,0.0599173553719008,0.0089531680440771,0.0,32.6141774401775,2
1022,381,2025-08-14 07:50:23.951695,7,text,0,2,5474,11592,198,45,17,9,4146,0.0170807453416149,0.0038819875776397,0.0014665286404416,27.131499980307105,3
1023,270,2025-08-30 09:05:08.951695,9,video,0,1,4915,14810,440,138,0,18,212350,0.0297096556380823,0.0093180283592167,0.0,29.878227038695087,3
1024,159,2025-08-24 20:50:28.951695,20,image,0,5,2983,1128,28,16,0,1,162,0.0248226950354609,0.0141843971631205,0.0,40.71135179305932,2
1025,465,2025-09-16 00:05:29.951695,0,image,0,2,1607,1730,64,10,0,2,96,0.0369942196531791,0.0057803468208092,0.0,38.637715850503554,4
1026,103,2025-09-20 01:43:34.951695,1,link,0,5,3441,1644,28,18,1,2,187,0.0170316301703163,0.010948905109489,0.0006082725060827,32.18161834837016,2
1027,233,2025-08-15 05:50:51.951695,5,video,0,1,6738,5515,236,182,0,15,14060,0.042792384406165,0.0330009066183136,0.0,30.190017390841,2
1028,227,2025-07-13 23:59:29.951695,23,video,0,1,60929,57440,1726,1039,0,131,403749,0.0300487465181058,0.0180884401114206,0.0,30.600156633591308,3
1029,373,2025-06-11 09:20:04.951695,9,text,0,4,11577,20467,458,158,0,7,6434,0.0223774857087018,0.0077197439781111,0.0,33.06758986365208,4
1030,274,2025-08-21 09:09:04.951695,9,text,0,4,39861,15168,197,253,0,10,8119,0.0129878691983122,0.0166798523206751,0.0,24.88603717400797,4
1031,400,2025-09-15 17:01:12.951695,17,image,0,2,2429,323,11,3,0,0,127,0.0340557275541795,0.0092879256965944,0.0,28.713117312883274,3
1032,460,2025-08-01 17:13:28.951695,17,video,0,2,4789,4143,176,37,0,22,154348,0.0424812937484914,0.0089307265266714,0.0,21.65707963061205,2
1033,196,2025-06-28 10:01:25.951695,10,video,0,1,2008,1257,29,30,2,4,32174,0.0230708035003977,0.0238663484486873,0.0015910898965791,31.996115613026397,3
1034,438,2025-07-13 05:20:46.951695,5,text,0,1,1686,4679,146,45,0,4,3159,0.031203248557384,0.0096174396238512,0.0,33.2359796985137,1
1035,85,2025-08-08 20:26:17.951695,20,image,0,3,1486,5915,161,48,12,9,2806,0.0272189349112426,0.0081149619611158,0.0020287404902789,27.58406768850313,2
1036,459,2025-09-17 01:18:42.951695,1,image,0,0,6857,1180,21,13,0,3,337,0.0177966101694915,0.0110169491525423,0.0,37.869933816450164,3
1037,89,2025-06-29 06:19:08.951695,6,video,0,5,7948,10373,299,65,0,10,78231,0.0288248337028824,0.0062662681962788,0.0,23.871171684988294,1
1038,426,2025-08-21 02:39:41.951695,2,video,0,2,3435,11747,559,153,0,23,170371,0.0475866178598791,0.0130246020260492,0.0,22.6781255989509,2
1039,196,2025-09-07 01:22:17.951695,1,link,0,4,2008,1377,52,66,3,1,361,0.0377632534495279,0.0479302832244008,0.0021786492374727,31.122259092799858,6
1040,483,2025-09-28 23:29:12.951695,23,text,0,1,5385,3348,53,39,9,6,4217,0.0158303464755077,0.0116487455197132,0.0026881720430107,35.23549151306077,6
1041,65,2025-06-22 15:46:35.951695,15,video,0,3,10008,23102,752,256,0,127,663997,0.0325512942602372,0.0110812916630594,0.0,38.419638457289345,2
1042,233,2025-09-27 19:40:40.951695,19,link,0,4,6738,2068,58,36,0,4,79,0.0280464216634429,0.0174081237911025,0.0,27.7055786856553,1
1043,451,2025-08-19 19:53:47.951695,19,image,0,3,4310,14552,439,186,0,52,9266,0.030167674546454,0.012781748213304,0.0,35.393404167156476,2
1044,24,2025-09-08 15:46:14.951695,15,video,0,5,4211,3263,58,39,0,11,173932,0.0177750536316273,0.0119521912350597,0.0,29.807457652496463,3
1045,133,2025-06-15 02:32:28.951695,2,image,0,1,9275,5479,223,67,29,24,2883,0.0407008578207702,0.0122285088519802,0.005292936667275,29.136863500295902,5
1046,42,2025-08-08 09:22:36.951695,9,text,0,2,8460,21653,311,99,0,27,9616,0.0143629058329099,0.0045721147185147,0.0,34.41829968743336,1
1047,161,2025-08-22 08:50:36.951695,8,image,1,4,1872,4622,114,32,0,2,2967,0.0246646473388143,0.0069234097793163,0.0,33.261614392067095,4
1048,196,2025-07-15 11:21:05.951695,11,image,0,2,2008,1886,46,12,8,7,1337,0.024390243902439,0.0063626723223753,0.0042417815482502,22.118039215078753,1
1049,310,2025-07-30 10:49:21.951695,10,text,0,3,27786,6280,56,24,0,4,7682,0.0089171974522292,0.0038216560509554,0.0,37.38270174862948,6
1050,129,2025-08-14 04:02:55.951695,4,video,0,2,2592,2149,50,35,0,6,59031,0.0232666356444858,0.01628664495114,0.0,36.90045677073726,2
1051,80,2025-08-13 23:00:29.951695,23,link,1,1,3607,7803,190,230,0,5,1334,0.0243496091246956,0.0294758426246315,0.0,26.872186492452354,4
1052,85,2025-06-13 16:13:52.951695,16,image,0,2,1486,340,9,6,2,1,18,0.0264705882352941,0.0176470588235294,0.0058823529411764,31.979017667187044,2
1053,470,2025-07-31 09:22:38.951695,9,image,0,3,1877,3835,70,41,12,5,271,0.0182529335071707,0.0106910039113428,0.0031290743155149,32.47015093141369,3
1054,477,2025-07-04 07:27:58.951695,7,image,0,2,14240,11979,284,123,24,5,1279,0.0237081559395609,0.0102679689456548,0.0020035061357375,31.303368829119535,2
1055,111,2025-09-26 15:45:06.951695,15,image,0,1,7588,3254,123,31,14,4,597,0.03779963122311,0.0095267363245236,0.0043023970497848,27.2484742307729,1
1056,98,2025-10-03 20:13:13.951695,20,image,0,2,1813,5769,148,53,0,8,505,0.0256543595077136,0.0091870341480325,0.0,26.641883160309742,5
1057,28,2025-07-14 14:39:11.951695,14,image,0,0,7082,6019,132,36,0,10,1532,0.0219305532480478,0.0059810599767403,0.0,29.872229645042772,5
1058,480,2025-06-29 16:12:14.951695,16,link,0,0,66017,46773,1158,681,0,20,4993,0.024757873131935,0.0145596818677442,0.0,35.86364509629682,5
1059,354,2025-07-04 23:50:31.951695,23,text,0,0,11089,5096,82,29,0,3,1703,0.0160910518053375,0.0056907378335949,0.0,32.71800077297216,3
1060,381,2025-08-04 23:35:47.951695,23,text,1,1,5474,10307,115,76,15,10,3489,0.0111574657999417,0.0073736295721354,0.0014553216260793,28.14692833956947,4
1061,146,2025-09-21 14:14:46.951695,14,video,0,3,3244,6425,268,96,0,12,157841,0.0417120622568093,0.0149416342412451,0.0,33.85849355324172,1
1062,321,2025-08-07 15:46:27.951695,15,image,1,3,10746,18637,970,393,0,54,24032,0.0520470032730589,0.0210870848312496,0.0,15.757286896849623,2
1063,30,2025-06-15 07:11:56.951695,7,image,0,5,7561,17755,859,163,0,37,9766,0.0483807378203323,0.0091805125316812,0.0,35.74382850186052,2
1064,339,2025-06-13 10:32:25.951695,10,video,1,2,15604,40711,995,396,80,67,1136500,0.0244405688880155,0.009727100783572,0.001965070865368,21.3014311061095,3
